what,kind,bundleId,bundleVersion,description,time
java.specification.name,sysinfo,,,"Java Platform API Specification",1445014494607
java.specification.vendor,sysinfo,,,"Oracle Corporation",1445014494607
java.specification.version,sysinfo,,,"1.8",1445014494607
java.vendor,sysinfo,,,"Oracle Corporation",1445014494607
java.version,sysinfo,,,"1.8.0_45",1445014494607
java.vm.info,sysinfo,,,"mixed mode",1445014494607
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1445014494607
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1445014494607
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1445014494607
java.vm.specification.version,sysinfo,,,"1.8",1445014494607
java.vm.vendor,sysinfo,,,"Oracle Corporation",1445014494607
java.vm.version,sysinfo,,,"25.45-b02",1445014494607
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1445014494638
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1445014494888
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1445014494966
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1445014494966
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1445014494966
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1445014494966
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1445014495076
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1445014495091
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1445014495201
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1445014495560
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1445014495669
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1445014495685
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1445014495747
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1445014497842
